Join Name With Year,index,Name With Year,Previous Year Games Played,Previous Year Games Started,Previous Year Minutes Per Game,Previous Year Field Goals Per Game,Previous Year Field Goal Attempts Per Game,Previous Year Field Goal Percentage,Previous Year 3 Point Field Goals Per Game,Previous Year 3 Point Field Goal Attempts Per Game,Previous Year 3 Point Field Goal Percentage,Previous Year 2 Point Field Goals Per Game,Previous Year 2 Point Field Goal Attempts Per Game,Previous Year 2 Point Field Goal Percentage,Previous Year Effective Field Goal Percentage,Previous Year Free Throw Makes Per Game,Previous Year Free Throw Attempts Per Game,Previous Year Free Throw Percentage,Previous Year Offensive Rebounds Per Game,Previous Year Defensive Rebounds Per Game,Previous Year Total Rebounds Per Game,Previous Year Assists Per Game,Previous Year Steals Per Game,Previous Year Blocks Per Game,Previous Year Turnovers Per Game,Previous Year Personal Fouls Per Game,Previous Year Points Per Game,Previous Year Team,Previous Year Playoff Team,Previous Year Semifinal Team,Previous Year Final Team,Previous Year Bottom 6 Team,Previous Year Total Minutes Played,Previous Year Player Efficiency Rating,Previous Year True Shooting Percentage,Previous Year 3 Point Attempt Rate,Previous Year Free Throw Attempt Rate,Previous Year Offensive Rebound Percentage,Previous Year Defensive Rebound Percentage,Previous Year Total Rebound Percentage,Previous Year Assist Percentage,Previous Year Steal Percentage,Previous Year Block Percentage,Previous Year Turnover Percentage,Previous Year Usage Percentage,Previous Year Offensive Win Shares,Previous Year Defensive Win Shares,Previous Year Win Shares,Previous Year Win Shares Per 48 Minutes,Previous Year Offensive Box Plus/Minus,Previous Year Defensive Box Plus/Minus,Previous Year Box Plus/Minus,Previous Year Value Over Replacement Player,Previous Year Salary,Age,Years In League,Salary Cap,Luxury Tax Line,Position,Previous Year Team With Year,Previous Year Total Team Payroll,Salary Sums,Team Cap Space,Total NBA Cap Space,Target Salary,Target Salary Percentage Cap,Target Salary Percentage Luxury,Maximum Salary,Name.x,Year.x,Date,Team,Name,Notes,Tears,Year,Achilles,ACL,Meniscus,Meniscus Sum,Achilles Sum,ACL Sum,Tear Sum,Meniscus/Achilles/ACL Sum
2017 Raymond Felton,64,2016-17 Raymond Felton,80.0,31.0,27.4,3.5,8.5,0.406,0.8,2.7,0.282,0.8,2.7,0.282,0.45,1.9,2.2,0.847,0.5,2.8,3.2,3.6,0.9,0.2,1.5,1.8,9.5,DAL,1,0,0,0,2192.0,11.9,0.502,0.312,0.258,1.8,11.1,6.5,20.3,1.6,0.6,13.7,18.4,1.0,1.7,2.7,0.059,-1.1,0.2,-0.9,0.6,3950313.0,31.0,11.0,94143000,113287000,PG,2015-16 DAL,74040317.0,41718335.0,32321982.0,7224716136.0,1551659.0,0.016481937053206292,0.013696708360182545,30963450,Raymond Felton,2017,,,,,,,,,,,,,,
2017 Richard Jefferson,75,2016-17 Richard Jefferson,74.0,5.0,17.9,1.9,4.2,0.458,0.9,2.3,0.382,0.9,2.3,0.382,0.564,0.8,1.2,0.667,0.2,1.5,1.7,0.8,0.4,0.2,0.6,1.7,5.5,CLE,1,1,1,0,1326.0,9.7,0.585,0.5539999999999999,0.279,1.3,9.6,5.5,6.4,1.3,0.9,10.9,13.4,1.4,1.3,2.7,0.099,-0.5,-0.3,-0.8,0.4,1499000.0,35.0,15.0,94143000,113287000,SF,2015-16 CLE,105962520.0,33263059.0,72699461.0,7224716136.0,2500000.0,0.026555346653495213,0.022067845383848102,30963450,Richard Jefferson,2017,,,,,,,,,,,,,,
2017 Ronnie Price,120,2016-17 Ronnie Price,62.0,18.0,19.5,1.9,4.9,0.384,1.1,3.2,0.34700000000000003,1.1,3.2,0.34700000000000003,0.4970000000000001,0.5,0.7,0.7559999999999999,0.4,1.2,1.6,2.4,1.2,0.2,1.1,2.6,5.3,PHO,0,0,0,1,1211.0,9.6,0.517,0.649,0.136,2.2,6.8,4.4,17.9,3.0,0.9,17.9,13.7,0.4,1.0,1.4,0.056,-0.7,-0.1,-0.8,0.4,1499187.0,32.0,11.0,94143000,113287000,PG,2015-16 PHO,69701209.0,8034187.0,61667022.0,7224716136.0,465143.0,0.00494081344337869,0.004105881522151703,30963450,Ronnie Price,2017,,,,,,,,,,,,,,
2017 Roy Hibbert,98,2016-17 Roy Hibbert,81.0,81.0,23.2,2.2,5.1,0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.443,1.4,1.8,0.807,1.6,3.3,4.9,1.2,0.4,1.4,0.9,3.1,5.9,LAL,0,0,0,1,1878.0,11.2,0.507,0.005,0.353,7.3,15.8,11.4,8.0,0.9,4.6,13.8,12.9,1.1,1.0,2.2,0.056,-3.1,1.9,-1.3,0.3,15500000.0,29.0,8.0,94143000,113287000,C,2015-16 LAL,72415125.0,20749343.0,51665782.0,7224716136.0,5000000.0,0.05311069330699043,0.044135690767696203,26540100,Roy Hibbert,2017,,,,,,,,,,,,,,
2017 Ryan Anderson,50,2016-17 Ryan Anderson,66.0,7.0,30.4,6.0,14.1,0.4270000000000001,2.0,5.4,0.366,2.0,5.4,0.366,0.498,3.0,3.5,0.873,2.0,4.0,6.0,1.1,0.6,0.4,1.4,1.7,17.0,NOP,0,0,0,0,2008.0,17.2,0.546,0.385,0.245,7.0,15.2,10.9,6.1,0.9,1.0,8.0,24.7,3.1,0.8,3.9,0.092,1.5,-2.9,-1.4,0.3,8500000.0,27.0,8.0,94143000,113287000,PF,2015-16 NOP,84384711.0,25463595.0,58921116.0,7224716136.0,18735364.0,0.1990096342797659,0.16537964638484556,26540100,Ryan Anderson,2017,,,,,,,,,,,,,,
2017 Ryan Kelly,94,2016-17 Ryan Kelly,36.0,0.0,13.1,1.5,4.1,0.369,0.1,1.0,0.135,0.1,1.0,0.135,0.386,1.0,1.5,0.685,0.6,2.8,3.4,0.6,0.4,0.3,0.5,1.1,4.2,LAL,0,0,0,1,470.0,10.3,0.44,0.248,0.362,4.6,23.7,13.8,6.9,1.4,1.7,9.4,17.9,-0.3,0.3,0.1,0.005,-4.9,-1.1,-6.0,-0.5,1724250.0,24.0,3.0,94143000,113287000,PF,2015-16 LAL,72415125.0,20749343.0,51665782.0,7224716136.0,418228.0,0.004442475808079199,0.0036917563356784096,22116750,Ryan Kelly,2017,0,Lakers,Ryan Kelly,None,0.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017 Sasha Vujacic,101,2016-17 Sasha Vujacic,61.0,25.0,14.9,1.7,4.5,0.383,0.9,2.3,0.364,0.9,2.3,0.364,0.477,0.5,0.6,0.821,0.4,2.0,2.4,1.4,0.6,0.1,0.7,1.4,4.9,NYK,0,0,0,1,908.0,11.1,0.503,0.516,0.141,3.2,14.6,9.0,14.3,1.9,0.4,13.0,16.8,0.3,0.8,1.1,0.06,-0.8,-0.7,-1.5,0.1,1356146.0,31.0,9.0,94143000,113287000,SG,2015-16 NYK,75311181.0,26401205.0,48909976.0,7224716136.0,1410598.0,0.014983567551490818,0.012451543425106147,26540100,Sasha Vujacic,2017,,,,,,,,,,,,,,
2017 Seth Curry,113,2016-17 Seth Curry,44.0,9.0,15.7,2.3,5.1,0.455,1.1,2.5,0.45,1.1,2.5,0.45,0.5670000000000001,1.0,1.2,0.833,0.2,1.2,1.4,1.5,0.5,0.1,0.8,0.9,6.8,SAC,0,0,0,0,692.0,13.8,0.603,0.496,0.241,1.4,7.9,4.7,14.2,1.5,0.4,12.7,17.4,1.2,0.2,1.4,0.097,0.9,-2.4,-1.5,0.1,947276.0,25.0,3.0,94143000,113287000,PG,2015-16 SAC,71840771.0,20928624.0,50912147.0,7224716136.0,2898000.0,0.030782957840731654,0.02558104636895672,22116750,Seth Curry,2017,,,,,,,,,,,,,,
2017 Solomon Hill,69,2016-17 Solomon Hill,59.0,3.0,14.7,1.6,3.5,0.447,0.4,1.3,0.324,0.4,1.3,0.324,0.505,0.6,0.7,0.857,0.7,2.2,2.8,1.0,0.6,0.2,0.6,1.2,4.2,IND,1,0,0,0,866.0,12.2,0.5429999999999999,0.35600000000000004,0.202,4.9,15.9,10.5,9.6,2.1,1.0,12.7,13.2,0.8,1.3,2.1,0.117,-1.3,1.3,0.0,0.4,1358880.0,24.0,3.0,94143000,113287000,SF,2015-16 IND,71286088.0,9623938.0,61662150.0,7224716136.0,11241218.0,0.11940577631900406,0.09922778430005208,22116750,Solomon Hill,2017,,,,,,,,,,,,,,
2017 Spencer Dinwiddie,37,2016-17 Spencer Dinwiddie,12.0,0.0,13.3,1.6,4.5,0.35200000000000004,0.1,0.8,0.1,0.1,0.8,0.1,0.361,1.6,2.8,0.5760000000000001,0.3,1.1,1.4,1.8,0.3,0.0,0.6,1.7,4.8,DET,1,0,0,0,159.0,8.9,0.423,0.185,0.611,2.6,9.3,5.8,20.9,1.0,0.0,9.3,20.7,0.0,0.1,0.1,0.028,-3.1,-2.0,-5.1,-0.1,845059.0,22.0,2.0,94143000,113287000,PG,2015-16 DET,76638790.0,6845059.0,69793731.0,7224716136.0,726672.0,0.00771881074535547,0.006414434136308668,22116750,Spencer Dinwiddie,2017,,,,,,,,,,,,,,
2017 Steve Novak,95,2016-17 Steve Novak,10.0,0.0,4.4,0.8,1.8,0.444,0.7,1.5,0.467,0.7,1.5,0.467,0.639,0.1,0.1,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.1,0.3,2.4,MIL,0,0,0,0,20.0,6.7,0.5429999999999999,1.0,0.16699999999999998,0.0,5.7,2.9,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.05,-0.5,-7.3,-7.8,0.0,416886.0,32.0,10.0,94143000,113287000,PF,2015-16 MIL,70993573.0,3416886.0,67576687.0,7224716136.0,1551659.0,0.016481937053206292,0.013696708360182545,26540100,Steve Novak,2017,,,,,,,,,,,,,,
2017 Terrence Jones,96,2016-17 Terrence Jones,50.0,11.0,20.9,3.3,7.3,0.452,0.5,1.6,0.316,0.5,1.6,0.316,0.486,1.5,2.3,0.664,1.2,3.0,4.2,0.8,0.5,0.8,1.0,1.7,8.7,HOU,1,0,0,0,1044.0,13.5,0.519,0.215,0.316,6.5,15.9,11.1,6.3,1.1,3.1,10.5,19.3,0.8,0.7,1.5,0.068,-2.4,-1.0,-3.4,-0.4,2489530.0,24.0,4.0,94143000,113287000,PF,2015-16 HOU,90188412.0,26348081.0,63840331.0,7224716136.0,236457.0,0.0025116790414582073,0.0020872386063714283,22116750,Terrence Jones,2017,,,,,,,,,,,,,,
2017 Timofey Mozgov,41,2016-17 Timofey Mozgov,76.0,48.0,17.4,2.7,4.7,0.565,0.0,0.1,0.14300000000000002,0.0,0.1,0.14300000000000002,0.5670000000000001,0.9,1.3,0.716,1.4,3.0,4.4,0.4,0.3,0.8,0.9,2.1,6.3,CLE,1,1,1,0,1326.0,14.6,0.593,0.019,0.265,9.5,19.2,14.4,3.9,0.9,3.5,15.0,16.1,1.8,1.9,3.7,0.133,-2.2,1.0,-1.2,0.3,4950000.0,29.0,6.0,94143000,113287000,C,2015-16 CLE,105962520.0,33263059.0,72699461.0,7224716136.0,16000000.0,0.16995421858236937,0.14123421045662785,22116750,Timofey Mozgov,2017,,,,,,,,,,,,,,
2017 Tony Wroten,122,2016-17 Tony Wroten,8.0,3.0,18.0,2.8,8.1,0.338,0.4,2.1,0.17600000000000002,0.4,2.1,0.17600000000000002,0.362,2.5,4.6,0.541,0.3,2.4,2.6,2.5,0.4,0.0,3.6,1.4,8.4,PHI,0,0,0,1,144.0,1.8,0.412,0.262,0.569,1.5,14.9,7.9,23.3,1.0,0.0,26.3,33.5,-0.8,0.0,-0.8,-0.263,-9.9,-3.5,-13.4,-0.4,167406.0,22.0,4.0,94143000,113287000,PG,2015-16 PHI,63646397.0,5306318.0,58340079.0,7224716136.0,25000.0,0.00026555346653495213,0.00022067845383848101,22116750,Tony Wroten,2017,,,,,,,,,,,,,,
2017 Trevor Booker,3,2016-17 Trevor Booker,79.0,2.0,20.7,2.4,4.9,0.49,0.2,0.5,0.293,0.2,0.5,0.293,0.505,0.9,1.3,0.67,2.1,3.6,5.7,1.1,0.7,0.5,1.0,2.1,5.9,UTA,0,0,0,0,1632.0,14.4,0.5329999999999999,0.106,0.273,11.9,20.4,16.2,8.2,1.9,2.1,15.7,14.6,1.8,2.6,4.3,0.128,-0.9,2.3,1.4,1.4,4775000.0,28.0,6.0,94143000,113287000,PF,2015-16 UTA,64783884.0,4775000.0,60008884.0,7224716136.0,9250000.0,0.0982547826179323,0.08165102792023798,22116750,Trevor Booker,2017,,,,,,,,,,,,,,
2017 Ty Lawson,114,2016-17 Ty Lawson,66.0,13.0,21.4,2.1,5.4,0.393,0.5,1.6,0.333,0.5,1.6,0.333,0.444,0.9,1.3,0.6859999999999999,0.4,1.4,1.8,3.6,0.8,0.1,1.4,1.3,5.7,IND,1,0,0,0,235.0,13.7,0.46,0.209,0.09,2.8,11.6,7.2,36.1,2.1,0.3,15.7,15.5,0.2,0.3,0.5,0.103,-1.5,-0.7,-2.2,0.0,265058.0,28.0,7.0,94143000,113287000,PG,2015-16 IND,71286088.0,9623938.0,61662150.0,7224716136.0,1315448.0,0.013972871057858788,0.011611641229796887,26540100,Ty Lawson,2017,,,,,,,,,,,,,,
2017 Udonis Haslem,15,2016-17 Udonis Haslem,37.0,0.0,7.0,0.6,1.6,0.377,0.0,0.2,0.111,0.0,0.2,0.111,0.385,0.3,0.4,0.75,0.3,1.8,2.0,0.4,0.1,0.1,0.1,0.7,1.6,MIA,1,0,0,0,260.0,9.1,0.434,0.14800000000000002,0.262,4.5,27.4,16.3,7.6,1.0,0.6,6.8,12.8,0.0,0.4,0.4,0.07200000000000001,-4.6,0.1,-4.5,-0.2,2854940.0,35.0,13.0,94143000,113287000,C,2015-16 MIA,85826352.0,58343327.0,27483025.0,7224716136.0,4000000.0,0.04248855464559234,0.03530855261415696,30963450,Udonis Haslem,2017,0,Heat,Udonis Haslem,None,0.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017 Wayne Ellington,13,2016-17 Wayne Ellington,76.0,41.0,21.3,2.9,7.4,0.389,1.3,3.5,0.358,1.3,3.5,0.358,0.474,0.7,0.8,0.857,0.3,2.0,2.3,1.1,0.6,0.1,0.6,1.1,7.7,BRK,0,0,0,0,1615.0,10.1,0.498,0.478,0.112,1.4,10.9,6.1,7.8,1.5,0.3,7.1,17.5,0.5,0.3,0.8,0.025,-0.9,-2.3,-3.2,-0.5,923670.0,28.0,7.0,94143000,113287000,SG,2015-16 BRK,83831503.0,8170946.0,75660557.0,7224716136.0,923670.0,0.00981135081737357,0.008153362698279591,26540100,Wayne Ellington,2017,,,,,,,,,,,,,,
2017 Wesley Johnson,79,2016-17 Wesley Johnson,80.0,9.0,20.8,2.6,6.4,0.404,1.3,3.9,0.333,1.3,3.9,0.333,0.504,0.4,0.6,0.652,0.5,2.6,3.1,0.6,1.1,0.7,0.7,2.2,6.9,LAC,1,0,0,0,1666.0,11.0,0.513,0.6,0.08900000000000001,2.5,13.6,8.1,4.4,2.7,2.6,9.2,16.0,0.0,2.7,2.6,0.076,-1.3,1.8,0.5,1.0,1100600.0,28.0,6.0,94143000,113287000,SF,2015-16 LAC,95585714.0,28103512.0,67482202.0,7224716136.0,5628000.0,0.059781396386348426,0.04967913352811885,22116750,Wesley Johnson,2017,,,,,,,,,,,,,,
2017 Willie Reed,29,2016-17 Willie Reed,39.0,2.0,10.9,1.9,3.4,0.5710000000000001,0.0,0.0,,0.0,0.0,,0.5710000000000001,0.8,1.4,0.545,1.3,1.9,3.1,0.3,0.2,0.8,0.4,1.2,4.7,BRK,0,0,0,0,426.0,19.2,0.579,0.0,0.414,12.7,19.6,16.1,3.8,0.7,5.7,9.2,18.1,0.9,0.3,1.2,0.134,-1.2,-0.4,-1.6,0.0,947276.0,25.0,1.0,94143000,113287000,C,2015-16 BRK,83831503.0,8170946.0,75660557.0,7224716136.0,1015696.0,0.01078886374982739,0.008965688913997193,22116750,Willie Reed,2017,0,Nets,Willie Reed,None,0.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017 Zaza Pachulia,60,2016-17 Zaza Pachulia,76.0,69.0,26.4,2.9,6.2,0.466,0.0,0.0,0.0,0.0,0.0,0.0,0.466,2.8,3.6,0.768,3.3,6.2,9.4,1.7,0.8,0.3,1.6,2.4,8.6,DAL,1,0,0,0,2004.0,16.2,0.55,0.006,0.5870000000000001,13.7,25.7,19.7,9.7,1.6,0.9,16.8,16.2,3.4,2.7,6.0,0.145,-0.8,2.2,1.4,1.7,5200000.0,31.0,13.0,94143000,113287000,C,2015-16 DAL,74040317.0,41718335.0,32321982.0,7224716136.0,2898000.0,0.030782957840731654,0.02558104636895672,30963450,Zaza Pachulia,2017,,,,,,,,,,,,,,
2018 Aaron Brooks,104,2017-18 Aaron Brooks,65.0,0.0,13.8,1.9,4.6,0.403,0.7,2.0,0.375,0.7,2.0,0.375,0.483,0.5,0.6,0.8,0.3,0.8,1.1,1.9,0.4,0.1,1.0,1.4,5.0,IND,1,0,0,0,894.0,9.5,0.507,0.4270000000000001,0.133,2.3,6.3,4.3,20.7,1.4,0.9,17.2,19.2,-0.2,0.5,0.3,0.016,-2.1,-2.5,-4.6,-0.6,2700000.0,32.0,9.0,99093000,119266000,PG,2016-17 IND,94008504.0,16733450.0,77275054.0,8241262711.0,2116955.0,0.021363315269494313,0.0177498616537823,29727900,Aaron Brooks,2018,,,,,,,,,,,,,,
2018 Amir Johnson,10,2017-18 Amir Johnson,80.0,77.0,20.1,2.7,4.6,0.5760000000000001,0.3,0.8,0.409,0.3,0.8,0.409,0.612,0.8,1.3,0.67,1.5,3.1,4.6,1.8,0.6,0.8,1.0,2.6,6.5,BOS,1,1,0,0,1608.0,15.0,0.628,0.17800000000000002,0.27,8.3,17.0,12.7,13.0,1.6,3.2,15.7,13.6,2.9,2.1,5.0,0.149,-0.2,2.4,2.2,1.7,12000000.0,29.0,12.0,99093000,119266000,C,2016-17 BOS,93465328.0,30728265.0,62737063.0,8241262711.0,11000000.0,0.11100683196593099,0.09223081179883622,34682550,Amir Johnson,2018,,,,,,,,,,,,,,
2018 Andre Iguodala,75,2017-18 Andre Iguodala,76.0,0.0,26.3,2.9,5.5,0.528,0.8,2.3,0.362,0.8,2.3,0.362,0.605,0.9,1.3,0.706,0.7,3.3,4.0,3.4,1.0,0.5,0.8,1.3,7.6,GSW,1,1,1,0,1998.0,14.3,0.624,0.4270000000000001,0.246,3.0,13.1,8.3,16.7,1.8,1.5,11.2,11.2,4.1,2.9,6.9,0.16699999999999998,1.3,1.7,3.0,2.5,11131368.0,33.0,13.0,99093000,119266000,SF,2016-17 GSW,101725589.0,62435243.0,39290346.0,8241262711.0,14814815.0,0.14950415266466854,0.12421658309996143,34682550,Andre Iguodala,2018,,,,,,,,,,,,,,
2018 Andrew Bogut,112,2017-18 Andrew Bogut,27.0,21.0,21.6,1.4,3.0,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.469,0.1,0.4,0.273,2.1,6.0,8.1,1.8,0.5,0.9,1.6,3.2,2.9,CLE,1,1,1,0,1.0,-35.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.02,-5.7,0.0,-5.7,0.0,242224.0,32.0,12.0,99093000,119266000,C,2016-17 CLE,127254579.0,11025132.0,116229447.0,8241262711.0,2328652.0,0.02349966193373901,0.019524860396089413,34682550,Andrew Bogut,2018,,,,,,,,,,,,,,
2018 Anthony Tolliver,39,2017-18 Anthony Tolliver,65.0,9.0,22.7,2.4,5.4,0.442,1.4,3.5,0.391,1.4,3.5,0.391,0.57,0.9,1.3,0.7440000000000001,0.8,2.9,3.6,1.2,0.5,0.3,0.9,1.7,7.1,SAC,0,0,0,0,1477.0,11.1,0.595,0.655,0.234,4.0,14.4,9.3,7.7,1.2,1.2,12.6,13.6,1.5,0.8,2.3,0.075,0.2,-0.7,-0.4,0.6,8000000.0,31.0,9.0,99093000,119266000,PF,2016-17 SAC,96043092.0,79432955.0,16610137.0,8241262711.0,3290000.0,0.03320113428799209,0.027585397347106466,29727900,Anthony Tolliver,2018,,,,,,,,,,,,,,
2018 Anthony Tolliver,40,2017-18 Anthony Tolliver,65.0,9.0,22.7,2.4,5.4,0.442,1.4,3.5,0.391,1.4,3.5,0.391,0.57,0.9,1.3,0.7440000000000001,0.8,2.9,3.6,1.2,0.5,0.3,0.9,1.7,7.1,SAC,0,0,0,0,1477.0,11.1,0.595,0.655,0.234,4.0,14.4,9.3,7.7,1.2,1.2,12.6,13.6,1.5,0.8,2.3,0.075,0.2,-0.7,-0.4,0.6,8000000.0,31.0,9.0,99093000,119266000,PF,2016-17 SAC,96043092.0,79432955.0,16610137.0,8241262711.0,2000000.0,0.020183060357442,0.016769238508879312,29727900,Anthony Tolliver,2018,,,,,,,,,,,,,,
2018 Aron Baynes,3,2017-18 Aron Baynes,75.0,2.0,15.5,1.9,3.7,0.513,0.0,0.0,,0.0,0.0,,0.513,1.1,1.3,0.84,1.5,3.0,4.4,0.4,0.2,0.5,0.7,2.2,4.9,DET,0,0,0,0,1163.0,13.1,0.57,0.0,0.337,10.0,21.6,15.6,3.9,0.7,2.8,13.5,14.1,1.4,1.5,3.0,0.123,-2.9,1.1,-1.8,0.1,6500000.0,30.0,5.0,99093000,119266000,C,2016-17 DET,108968495.0,14635622.0,94332873.0,8241262711.0,4328000.0,0.043676142613504484,0.03628863213321483,24773250,Aron Baynes,2018,,,,,,,,,,,,,,
2018 Arron Afflalo,58,2017-18 Arron Afflalo,61.0,45.0,25.9,3.0,6.9,0.44,1.0,2.5,0.411,1.0,2.5,0.411,0.514,1.4,1.5,0.892,0.1,1.9,2.0,1.3,0.3,0.1,0.7,1.7,8.4,SAC,0,0,0,0,1580.0,8.9,0.5589999999999999,0.36,0.221,0.7,8.4,4.6,7.4,0.7,0.3,8.4,14.4,1.2,0.2,1.4,0.043,-1.4,-2.1,-3.5,-0.6,12500000.0,31.0,10.0,99093000,119266000,SG,2016-17 SAC,96043092.0,79432955.0,16610137.0,8241262711.0,2328652.0,0.02349966193373901,0.019524860396089413,29727900,Arron Afflalo,2018,,,,,,,,,,,,,,
2018 Arron Afflalo,59,2017-18 Arron Afflalo,61.0,45.0,25.9,3.0,6.9,0.44,1.0,2.5,0.411,1.0,2.5,0.411,0.514,1.4,1.5,0.892,0.1,1.9,2.0,1.3,0.3,0.1,0.7,1.7,8.4,SAC,0,0,0,0,1580.0,8.9,0.5589999999999999,0.36,0.221,0.7,8.4,4.6,7.4,0.7,0.3,8.4,14.4,1.2,0.2,1.4,0.043,-1.4,-2.1,-3.5,-0.6,12500000.0,31.0,10.0,99093000,119266000,SG,2016-17 SAC,96043092.0,79432955.0,16610137.0,8241262711.0,1500000.0,0.0151372952680815,0.012576928881659484,29727900,Arron Afflalo,2018,,,,,,,,,,,,,,
2018 Ben McLemore,118,2017-18 Ben McLemore,61.0,26.0,19.3,3.0,6.9,0.43,1.1,2.8,0.382,1.1,2.8,0.382,0.507,1.1,1.5,0.753,0.3,1.8,2.1,0.8,0.5,0.1,1.0,1.8,8.1,SAC,0,0,0,0,1176.0,9.8,0.5379999999999999,0.406,0.222,1.9,10.7,6.3,6.9,1.2,0.5,11.9,20.1,-0.1,0.5,0.4,0.015,-2.2,-2.7,-4.9,-0.9,4008882.0,23.0,4.0,99093000,119266000,SG,2016-17 SAC,96043092.0,79432955.0,16610137.0,8241262711.0,5200000.0,0.0524759569293492,0.04360002012308621,24773250,Ben McLemore,2018,,,,,,,,,,,,,,
2018 Beno Udrih,119,2017-18 Beno Udrih,39.0,0.0,14.4,2.4,5.1,0.467,0.3,0.8,0.344,0.3,0.8,0.344,0.495,0.8,0.9,0.941,0.2,1.3,1.5,3.4,0.3,0.0,0.9,0.7,5.8,DET,0,0,0,0,560.0,16.2,0.535,0.162,0.173,1.1,10.3,5.6,35.4,1.2,0.0,14.5,19.6,0.8,0.5,1.3,0.113,-0.5,-2.1,-2.5,-0.1,1551659.0,34.0,13.0,99093000,119266000,PG,2016-17 DET,108968495.0,14635622.0,94332873.0,8241262711.0,25000.0,0.000252288254468025,0.0002096154813609914,34682550,Beno Udrih,2018,0,Heat,Beno Udrih,None,0.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018 Blake Griffin,37,2017-18 Blake Griffin,61.0,61.0,34.0,7.9,15.9,0.493,0.6,1.9,0.336,0.6,1.9,0.336,0.513,5.2,6.9,0.76,1.8,6.3,8.1,4.9,0.9,0.4,2.3,2.6,21.6,LAC,1,0,0,0,2076.0,22.6,0.569,0.116,0.434,6.2,20.2,13.4,24.5,1.4,0.9,10.9,28.0,5.4,2.4,7.7,0.179,3.2,1.3,4.4,3.4,20140838.0,27.0,7.0,99093000,119266000,PF,2016-17 LAC,116237541.0,60269574.0,55967967.0,8241262711.0,29512900.0,0.29783032101157497,0.24745442959435213,29727900,Blake Griffin,2018,0,Clippers,Blake Griffin,None,0.0,2018.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2018 Bobby Brown,69,2017-18 Bobby Brown,25.0,0.0,4.9,0.9,2.4,0.383,0.6,1.4,0.4,0.6,1.4,0.4,0.5,0.1,0.1,1.0,0.0,0.2,0.2,0.6,0.0,0.0,0.2,0.2,2.5,HOU,1,0,0,0,123.0,10.8,0.509,0.583,0.033,0.0,5.3,2.7,17.6,0.4,0.0,7.6,22.7,0.1,0.0,0.1,0.04,-1.5,-6.1,-7.6,-0.2,934293.0,32.0,3.0,99093000,119266000,PG,2016-17 HOU,90498298.0,1603231.0,88895067.0,8241262711.0,1524305.0,0.015382569909075314,0.01278071705263864,24773250,Bobby Brown,2018,,,,,,,,,,,,,,
2018 Bojan Bogdanovic,18,2017-18 Bojan Bogdanovic,81.0,54.0,25.7,4.6,10.4,0.445,1.8,4.8,0.3670000000000001,1.8,4.8,0.3670000000000001,0.53,2.7,3.0,0.893,0.5,3.0,3.4,1.4,0.4,0.1,1.6,1.8,13.7,WAS,1,0,0,0,601.0,14.7,0.617,0.491,0.325,2.6,12.3,7.5,5.2,0.8,0.6,12.4,22.2,0.9,0.3,1.3,0.103,0.6,-3.1,-2.6,-0.1,3730653.0,27.0,3.0,99093000,119266000,SF,2016-17 WAS,102334382.0,7117251.0,95217131.0,8241262711.0,10500000.0,0.10596106687657049,0.08803850217161639,24773250,Bojan Bogdanovic,2018,,,,,,,,,,,,,,
2018 Brandon Rush,125,2017-18 Brandon Rush,47.0,33.0,21.9,1.5,4.0,0.374,0.9,2.4,0.386,0.9,2.4,0.386,0.4920000000000001,0.3,0.4,0.722,0.3,1.8,2.1,1.0,0.5,0.5,0.6,0.9,4.2,MIN,0,0,0,1,1030.0,6.6,0.505,0.61,0.096,1.8,9.5,5.6,5.8,1.1,1.9,12.6,9.6,0.1,0.3,0.4,0.019,-2.0,-0.1,-2.1,0.0,3500000.0,31.0,9.0,99093000,119266000,SG,2016-17 MIN,81621379.0,6684713.0,74936666.0,8241262711.0,119602.0,0.001206967192435389,0.0010028172320694917,29727900,Brandon Rush,2018,0,Warriors,Brandon Rush,None,0.0,2018.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
